year,school_name,elevated_result,math_score,ela_score,dbn,total_enrollment,grade_pk_half_day_full_day,grade_k,grade_1,grade_2,grade_3,grade_4,grade_5,grade_6,grade_7,grade_8,grade_9,grade_10,grade_11,grade_12,number_female,percent_female,number_male,percent_male,number_asian,percent_asian,number_black,percent_black,number_hispanic,percent_hispanic,number_multiple_race_categories_not_represented,percent_multiple_race_categories_not_represented,number_white,percent_white,number_students_with_disabilities,percent_students_with_disabilities,number_english_language_learners,percent_english_language_learners,number_poverty,percent_poverty,economic_need_index,school_year
2017,P.S. 123 SUYDAM,1,294,292,32K123,672,36,90,110,123,96,113,104,0,0,0,0,0,0,0,352,52.4,320,47.6,30,4.5,21,3.1,603,89.7,6,0.9,12,1.8,117,17.4,211,31.4,655,97.5,82.3,2016-17
2017,P.S. 124 OSMOND A CHURCH,1,300,311,27Q124,1262,0,113,108,119,143,153,176,150,149,151,0,0,0,0,610,48.3,652,51.7,638,50.6,243,19.3,276,21.9,69,5.5,36,2.9,160,12.7,95,7.5,564,44.7,46.4,2016-17
2017,P.S. 124 SILAS B. DUTCHER,1,308,310,15K124,347,35,85,65,40,34,39,49,0,0,0,0,0,0,0,204,58.8,143,41.2,87,25.1,17,4.9,174,50.1,10,2.9,59,17,67,19.3,82,23.6,179,51.6,55.7,2016-17
2017,P.S. 124 YUNG WING,1,340,330,02M124,785,71,121,114,108,100,137,134,0,0,0,0,0,0,0,382,48.7,403,51.3,741,94.4,2,0.3,16,2,14,1.8,12,1.5,90,11.5,239,30.4,336,42.8,54.1,2016-17
2017,P.S. 125 RALPH BUNCHE,1,319,315,05M125,262,47,39,40,36,31,38,31,0,0,0,0,0,0,0,129,49.2,133,50.8,11,4.2,111,42.4,100,38.2,10,3.8,30,11.5,53,20.2,20,7.6,190,72.5,67.1,2016-17
2017,P.S. 126 DR MARJORIE H DUNBAR,0,281,295,09X126,625,63,100,108,100,91,76,87,0,0,0,0,0,0,0,336,53.8,289,46.2,4,0.6,144,23,464,74.2,2,0.3,11,1.8,101,16.2,148,23.7,609,97.4,90.8,2016-17
2017,P.S. 126 JACOB AUGUST RIIS,1,328,320,02M126,791,45,58,61,72,70,83,58,118,116,110,0,0,0,0,370,46.8,421,53.2,471,59.5,78,9.9,159,20.1,21,2.7,62,7.8,145,18.3,140,17.7,630,79.6,70.7,2016-17
2017,P.S. 127 AEROSPACE SCIENCE MAGNET SCHOOL,1,294,303,30Q127,1262,39,107,143,109,121,179,152,150,145,117,0,0,0,0,612,48.5,650,51.5,155,12.3,148,11.7,935,74.1,5,0.4,19,1.5,200,15.8,373,29.6,1117,88.5,59.4,2016-17
2017,P.S. 127 MCKINLEY PARK,1,316,312,20K127,523,0,99,94,79,71,83,97,0,0,0,0,0,0,0,251,48,272,52,183,35,4,0.8,108,20.7,5,1,223,42.6,96,18.4,154,29.4,407,77.8,50.4,2016-17
2017,P.S. 128 AUDUBON,1,295,290,06M128,622,80,101,102,84,95,75,85,0,0,0,0,0,0,0,297,47.7,325,52.3,10,1.6,19,3.1,579,93.1,5,0.8,9,1.4,129,20.7,167,26.8,580,93.2,77.8,2016-17
2017,P.S. 128 BENSONHURST,1,304,301,21K128,440,0,75,83,77,62,80,63,0,0,0,0,0,0,0,209,47.5,231,52.5,127,28.9,3,0.7,75,17,1,0.2,234,53.2,76,17.3,198,45,369,83.9,62.6,2016-17
2017,P.S. 129 JOHN H. FINLEY,1,277,289,05M129,451,36,36,36,33,50,46,48,68,48,50,0,0,0,0,209,46.3,242,53.7,20,4.4,201,44.6,212,47,13,2.9,5,1.1,109,24.2,34,7.5,417,92.5,84.6,2016-17
2017,P.S. 129 PATRICIA LARKIN,1,323,319,25Q129,1146,54,175,182,186,177,202,170,0,0,0,0,0,0,0,542,47.3,604,52.7,369,32.2,21,1.8,583,50.9,11,1,162,14.1,173,15.1,194,16.9,894,78,42.2,2016-17
2017,P.S. 130,0,336,330,25Q130,357,45,90,74,81,67,0,0,0,0,0,0,0,0,0,166,46.5,191,53.5,196,54.9,9,2.5,60,16.8,11,3.1,81,22.7,61,17.1,58,16.2,142,39.8,28.5,2016-17
2017,P.S. 130 ABRAM STEVENS HEWITT,1,284,282,08X130,516,36,75,76,78,89,81,81,0,0,0,0,0,0,0,229,44.4,287,55.6,8,1.6,119,23.1,378,73.3,2,0.4,9,1.7,138,26.7,119,23.1,388,75.2,85.4,2016-17
2017,P.S. 130 HERNANDO DE SOTO,1,348,335,02M130,962,36,112,125,160,177,171,181,0,0,0,0,0,0,0,473,49.2,489,50.8,849,88.3,10,1,46,4.8,25,2.6,32,3.3,147,15.3,141,14.7,444,46.2,58.6,2016-17
2017,P.S. 130 THE PARKSIDE,1,313,313,15K130,806,72,159,129,123,109,113,101,0,0,0,0,0,0,0,398,49.4,408,50.6,157,19.5,51,6.3,205,25.4,52,6.5,341,42.3,168,20.8,99,12.3,286,35.5,42.9,2016-17
2017,P.S. 131 ABIGAIL ADAMS,1,323,322,29Q131,871,0,127,136,128,149,164,167,0,0,0,0,0,0,0,433,49.7,438,50.3,657,75.4,60,6.9,92,10.6,24,2.8,38,4.4,100,11.5,175,20.1,718,82.4,53.2,2016-17
2017,P.S. 131 BROOKLYN,1,316,311,15K131,1040,36,150,158,177,178,167,174,0,0,0,0,0,0,0,512,49.2,528,50.8,360,34.6,9,0.9,575,55.3,3,0.3,93,8.9,172,16.5,428,41.2,683,65.7,75.7,2016-17
2017,P.S. 132 GARRET A. MORGAN,1,264,279,09X132,403,0,55,71,71,70,67,69,0,0,0,0,0,0,0,196,48.6,207,51.4,1,0.2,171,42.4,226,56.1,2,0.5,3,0.7,105,26.1,53,13.2,335,83.1,91.7,2016-17
2017,P.S. 132 JUAN PABLO DUARTE,1,278,287,06M132,376,0,42,43,47,61,86,97,0,0,0,0,0,0,0,175,46.5,201,53.5,1,0.3,4,1.1,367,97.6,2,0.5,2,0.5,90,23.9,182,48.4,283,75.3,79.4,2016-17
2017,P.S. 132 RALPH BUNCHE,1,301,311,29Q132,386,34,59,77,44,49,65,58,0,0,0,0,0,0,0,185,47.9,201,52.1,2,0.5,348,90.2,28,7.3,4,1,4,1,80,20.7,10,2.6,332,86,58,2016-17
2017,P.S. 132 THE CONSELYEA SCHOOL,1,314,315,14K132,698,72,123,108,96,108,99,92,0,0,0,0,0,0,0,355,50.9,343,49.1,51,7.3,110,15.8,251,36,17,2.4,269,38.5,80,11.5,48,6.9,241,34.5,45.5,2016-17
2017,P.S. 133 FRED R MOORE,1,282,288,05M133,218,18,41,29,32,30,31,37,0,0,0,0,0,0,0,83,38.1,135,61.9,10,4.6,106,48.6,87,39.9,4,1.8,11,5,80,36.7,27,12.4,201,92.2,88.2,2016-17
2017,P.S. 133 QUEENS,1,333,332,26Q133,527,50,93,92,94,68,68,62,0,0,0,0,0,0,0,266,50.5,261,49.5,325,61.7,38,7.2,85,16.1,20,3.8,59,11.2,101,19.2,33,6.3,296,56.2,26.7,2016-17
2017,P.S. 133 WILLIAM A. BUTLER,1,306,318,13K133,742,68,121,124,140,120,111,58,0,0,0,0,0,0,0,371,50,371,50,21,2.8,187,25.2,254,34.2,44,5.9,236,31.8,107,14.4,32,4.3,207,27.9,38.4,2016-17
2017,P.S. 134 GEORGE F. BRISTOW,1,278,294,12X134,691,53,107,110,114,105,104,98,0,0,0,0,0,0,0,339,49.1,352,50.9,6,0.9,302,43.7,367,53.1,7,1,9,1.3,134,19.4,91,13.2,672,97.3,87.2,2016-17
2017,P.S. 134 HENRIETTA SZOLD,1,285,287,01M134,354,22,29,58,51,61,59,74,0,0,0,0,0,0,0,171,48.3,183,51.7,55,15.5,71,20.1,213,60.2,5,1.4,10,2.8,143,40.4,33,9.3,319,90.1,82.8,2016-17
2017,P.S. 134 HOLLIS,1,284,302,29Q134,416,20,59,71,54,60,79,73,0,0,0,0,0,0,0,203,48.8,213,51.2,10,2.4,342,82.2,55,13.2,3,0.7,6,1.4,92,22.1,43,10.3,320,76.9,52,2016-17
2017,P.S. 135 SHELDON A. BROOKNER,1,294,306,18K135,608,35,63,103,102,90,115,100,0,0,0,0,0,0,0,306,50.3,302,49.7,3,0.5,508,83.6,51,8.4,11,1.8,35,5.8,62,10.2,38,6.3,550,90.5,65.5,2016-17
2017,P.S. 136 ROY WILKINS,1,297,306,29Q136,648,38,90,105,91,111,106,107,0,0,0,0,0,0,0,316,48.8,332,51.2,12,1.9,575,88.7,42,6.5,10,1.5,9,1.4,101,15.6,31,4.8,611,94.3,53.4,2016-17
2017,P.S. 138 BROOKLYN,1,304,309,17K138,583,22,34,51,50,54,72,56,70,81,93,0,0,0,0,292,50.1,291,49.9,7,1.2,489,83.9,59,10.1,6,1,22,3.8,96,16.5,40,6.9,535,91.8,72.2,2016-17
2017,P.S. 138 SAMUEL RANDALL,0,291,293,08X138,739,61,104,115,98,89,137,135,0,0,0,0,0,0,0,370,50.1,369,49.9,22,3,197,26.7,500,67.7,15,2,5,0.7,149,20.2,40,5.4,657,88.9,81.1,2016-17
2017,P.S. 139 ALEXINE A. FENTY,1,298,302,22K139,975,72,155,145,142,162,162,137,0,0,0,0,0,0,0,502,51.5,473,48.5,174,17.8,271,27.8,390,40,36,3.7,104,10.7,173,17.7,181,18.6,820,84.1,61.9,2016-17
2017,P.S. 139 REGO PARK,1,320,314,28Q139,773,0,117,120,129,124,139,144,0,0,0,0,0,0,0,359,46.4,414,53.6,182,23.5,14,1.8,236,30.5,16,2.1,325,42,138,17.9,132,17.1,496,64.2,35.9,2016-17
2017,P.S. 140 EDWARD K ELLINGTON,1,297,298,28Q140,452,36,61,75,68,67,67,78,0,0,0,0,0,0,0,218,48.2,234,51.8,23,5.1,313,69.2,78,17.3,32,7.1,6,1.3,79,17.5,19,4.2,417,92.3,65.3,2016-17
2017,P.S. 140 NATHAN STRAUS,1,281,296,01M140,382,18,31,28,25,28,32,34,64,66,56,0,0,0,0,182,47.6,200,52.4,18,4.7,45,11.8,304,79.6,4,1,11,2.9,124,32.5,45,11.8,287,75.1,83.6,2016-17
2017,P.S. 142 AMALIA CASTRO,1,294,303,01M142,356,34,56,56,47,51,44,68,0,0,0,0,0,0,0,162,45.5,194,54.5,17,4.8,42,11.8,285,80.1,8,2.2,4,1.1,121,34,32,9,349,98,85.7,2016-17
2017,P.S. 143 LOUIS ARMSTRONG,1,287,286,24Q143,1709,0,233,266,245,312,333,320,0,0,0,0,0,0,0,840,49.2,869,50.8,81,4.7,31,1.8,1581,92.5,2,0.1,14,0.8,364,21.3,887,51.9,1589,93,76.8,2016-17
2017,P.S. 144 COL JEROMUS REMSEN,1,331,327,28Q144,895,54,163,159,122,136,148,113,0,0,0,0,0,0,0,429,47.9,466,52.1,328,36.6,26,2.9,163,18.2,66,7.4,312,34.9,111,12.4,40,4.5,171,19.1,17.3,2016-17
2017,P.S. 145 ANDREW JACKSON,1,294,290,32K145,619,46,83,76,98,106,103,107,0,0,0,0,0,0,0,299,48.3,320,51.7,5,0.8,15,2.4,591,95.5,3,0.5,5,0.8,93,15,103,16.6,499,80.6,83.5,2016-17
2017,"P.S. 145, THE BLOOMINGDALE SCHOOL",1,287,286,03M145,370,51,62,59,57,47,47,47,0,0,0,0,0,0,0,200,54.1,170,45.9,4,1.1,110,29.7,229,61.9,10,2.7,17,4.6,86,23.2,39,10.5,286,77.3,79.9,2016-17
2017,P.S. 146 ANN M. SHORT,1,289,290,04M146,362,26,62,62,44,43,54,71,0,0,0,0,0,0,0,177,48.9,185,51.1,23,6.4,88,24.3,240,66.3,3,0.8,8,2.2,146,40.3,73,20.2,355,98.1,90.2,2016-17
2017,P.S. 146 EDWARD COLLINS,0,290,294,08X146,402,29,57,74,78,63,50,51,0,0,0,0,0,0,0,203,50.5,199,49.5,3,0.7,161,40,226,56.2,8,2,4,1,104,25.9,45,11.2,386,96,86.1,2016-17
2017,P.S. 146 HOWARD BEACH,1,313,313,27Q146,708,18,66,85,83,88,81,92,61,81,53,0,0,0,0,361,51,347,49,24,3.4,12,1.7,261,36.9,8,1.1,403,56.9,163,23,21,3,341,48.2,26.5,2016-17
2017,P.S. 147 ISAAC REMSEN,1,295,306,14K147,318,56,53,44,45,47,43,30,0,0,0,0,0,0,0,172,54.1,146,45.9,11,3.5,66,20.8,204,64.2,13,4.1,24,7.5,63,19.8,38,11.9,254,79.9,74.1,2016-17
2017,P.S. 148 QUEENS,1,299,298,30Q148,980,80,143,145,147,147,188,130,0,0,0,0,0,0,0,501,51.1,479,48.9,142,14.5,1,0.1,801,81.7,3,0.3,33,3.4,156,15.9,302,30.8,609,62.1,64,2016-17
2017,P.S. 149 CHRISTA MCAULIFFE,1,304,307,30Q149,1102,0,133,137,145,221,254,212,0,0,0,0,0,0,0,554,50.3,548,49.7,98,8.9,17,1.5,948,86,8,0.7,31,2.8,158,14.3,352,31.9,741,67.2,67.2,2016-17
2017,P.S. 149 DANNY KAYE,1,290,289,19K149,704,71,97,93,119,115,98,111,0,0,0,0,0,0,0,359,51,345,49,25,3.6,442,62.8,229,32.5,7,1,1,0.1,110,15.6,50,7.1,678,96.3,85,2016-17
2017,P.S. 149 SOJOURNER TRUTH,1,270,284,03M149,256,22,22,23,27,28,19,34,31,24,26,0,0,0,0,124,48.4,132,51.6,5,2,158,61.7,74,28.9,9,3.5,10,3.9,82,32,26,10.2,248,96.9,86.2,2016-17
2017,P.S. 150,1,344,348,02M150,186,18,28,27,28,30,28,27,0,0,0,0,0,0,0,90,48.4,96,51.6,30,16.1,7,3.8,22,11.8,21,11.3,106,57,28,15.1,5,2.7,16,8.6,14.1,2016-17
2017,P.S. 150 CHARLES JAMES FOX,0,288,291,12X150,909,36,138,134,146,152,163,140,0,0,0,0,0,0,0,434,47.7,475,52.3,13,1.4,187,20.6,694,76.3,5,0.6,10,1.1,218,24,220,24.2,859,94.5,87.3,2016-17
2017,P.S. 150 CHRISTOPHER,1,267,272,23K150,182,0,30,30,35,24,36,27,0,0,0,0,0,0,0,94,51.6,88,48.4,2,1.1,113,62.1,59,32.4,4,2.2,4,2.2,68,37.4,18,9.9,177,97.3,95.2,2016-17
2017,P.S. 150 QUEENS,1,324,323,30Q150,1138,50,163,161,167,169,173,162,93,0,0,0,0,0,0,580,51,558,49,310,27.2,12,1.1,518,45.5,41,3.6,257,22.6,137,12,171,15,450,39.5,45.6,2016-17
2017,P.S. 151 LYNDON B. JOHNSON,1,283,281,32K151,342,36,53,51,47,51,44,60,0,0,0,0,0,0,0,172,50.3,170,49.7,2,0.6,55,16.1,264,77.2,0,0,21,6.1,69,20.2,81,23.7,333,97.4,84.9,2016-17
2017,P.S. 151 MARY D. CARTER,1,289,295,30Q151,419,44,59,66,68,64,71,47,0,0,0,0,0,0,0,222,53,197,47,69,16.5,98,23.4,219,52.3,7,1.7,26,6.2,93,22.2,46,11,385,91.9,70.4,2016-17
2017,P.S. 152 DYCKMAN VALLEY,0,289,290,06M152,588,45,88,88,104,93,102,68,0,0,0,0,0,0,0,287,48.8,301,51.2,2,0.3,16,2.7,560,95.2,4,0.7,6,1,135,23,171,29.1,538,91.5,87.2,2016-17
2017,P.S. 152 EVERGREEN,1,293,290,08X152,936,71,146,137,147,149,139,147,0,0,0,0,0,0,0,479,51.2,457,48.8,14,1.5,147,15.7,748,79.9,13,1.4,14,1.5,202,21.6,244,26.1,760,81.2,88.4,2016-17
2017,P.S. 152 GWENDOLINE N. ALLEYNE SCHOOL,1,319,316,30Q152,1205,36,160,154,226,196,208,225,0,0,0,0,0,0,0,597,49.5,608,50.5,612,50.8,7,0.6,518,43,21,1.7,47,3.9,145,12,400,33.2,695,57.7,62.9,2016-17
2017,P.S. 153 ADAM CLAYTON POWELL,1,297,302,06M153,676,50,94,120,107,95,122,88,0,0,0,0,0,0,0,355,52.5,321,47.5,16,2.4,137,20.3,495,73.2,7,1,21,3.1,107,15.8,184,27.2,569,84.2,78.3,2016-17
2017,P.S. 153 HELEN KELLER,1,312,318,11X153,688,17,80,108,110,115,125,133,0,0,0,0,0,0,0,332,48.3,356,51.7,65,9.4,411,59.7,168,24.4,12,1.7,32,4.7,92,13.4,11,1.6,454,66,40.3,2016-17
2017,P.S. 153 HOMECREST,1,316,311,21K153,536,51,94,69,88,76,83,75,0,0,0,0,0,0,0,262,48.9,274,51.1,142,26.5,10,1.9,188,35.1,29,5.4,167,31.2,110,20.5,128,23.9,319,59.5,63.4,2016-17
2017,P.S. 153 MASPETH ELEM,1,321,315,24Q153,1269,18,177,176,181,197,204,181,135,0,0,0,0,0,0,595,46.9,674,53.1,113,8.9,11,0.9,564,44.4,11,0.9,570,44.9,224,17.7,129,10.2,863,68,43.2,2016-17
2017,P.S. 154 HARRIET TUBMAN,1,285,299,05M154,317,33,46,50,56,52,44,36,0,0,0,0,0,0,0,147,46.4,170,53.6,21,6.6,177,55.8,99,31.2,9,2.8,11,3.5,85,26.8,56,17.7,313,98.7,86.8,2016-17
2017,P.S. 154 JONATHAN D. HYATT,1,293,300,07X154,385,34,50,65,54,61,58,63,0,0,0,0,0,0,0,177,46,208,54,1,0.3,156,40.5,217,56.4,4,1,7,1.8,84,21.8,41,10.6,377,97.9,92.2,2016-17
2017,P.S. 154 QUEENS,1,318,316,25Q154,706,35,106,111,121,105,107,121,0,0,0,0,0,0,0,346,49,360,51,387,54.8,63,8.9,156,22.1,16,2.3,84,11.9,104,14.7,179,25.4,590,83.6,51.4,2016-17
2017,P.S. 155,1,325,315,27Q155,538,54,70,88,83,95,73,75,0,0,0,0,0,0,0,270,50.2,268,49.8,159,29.6,133,24.7,107,19.9,131,24.3,8,1.5,69,12.8,43,8,509,94.6,45.2,2016-17
2017,P.S. 155 WILLIAM PACA,1,271,283,04M155,294,13,40,51,53,41,49,47,0,0,0,0,0,0,0,145,49.3,149,50.7,5,1.7,28,9.5,253,86.1,6,2,2,0.7,93,31.6,124,42.2,288,98,86.2,2016-17
2017,P.S. 156 LAURELTON,1,286,298,29Q156,287,20,36,50,47,38,51,45,0,0,0,0,0,0,0,139,48.4,148,51.6,8,2.8,260,90.6,15,5.2,4,1.4,0,0,35,12.2,18,6.3,207,72.1,45.4,2016-17
2017,P.S. 156 WAVERLY,1,284,290,23K156,762,35,102,112,116,128,140,129,0,0,0,0,0,0,0,336,44.1,426,55.9,4,0.5,601,78.9,138,18.1,11,1.4,8,1,177,23.2,13,1.7,685,89.9,83.4,2016-17
2017,P.S. 157 GROVE HILL,0,291,295,07X157,644,53,82,104,104,106,100,95,0,0,0,0,0,0,0,306,47.5,338,52.5,1,0.2,207,32.1,432,67.1,3,0.5,1,0.2,136,21.1,68,10.6,615,95.5,84.5,2016-17
2017,P.S. 158 BAYARD TAYLOR,1,343,344,02M158,781,71,134,122,134,107,121,92,0,0,0,0,0,0,0,367,47,414,53,99,12.7,18,2.3,60,7.7,40,5.1,564,72.2,117,15,44,5.6,81,10.4,8.5,2016-17
2017,P.S. 158 WARWICK,0,290,299,19K158,612,53,107,92,84,91,103,82,0,0,0,0,0,0,0,314,51.3,298,48.7,5,0.8,334,54.6,256,41.8,13,2.1,4,0.7,124,20.3,49,8,581,94.9,85.7,2016-17
2017,P.S. 159,1,336,329,26Q159,673,44,93,97,99,107,114,119,0,0,0,0,0,0,0,339,50.4,334,49.6,387,57.5,9,1.3,114,16.9,7,1,156,23.2,79,11.7,102,15.2,354,52.6,25.8,2016-17
2017,P.S. 159 ISAAC PITKIN,1,293,295,19K159,854,0,128,160,132,134,165,135,0,0,0,0,0,0,0,420,49.2,434,50.8,295,34.5,312,36.5,217,25.4,23,2.7,7,0.8,135,15.8,175,20.5,626,73.3,80.1,2016-17
2017,P.S. 159 LUIS MUNOZ MARIN BILING,0,295,307,10X159,193,0,38,37,50,22,21,25,0,0,0,0,0,0,0,101,52.3,92,47.7,0,0,17,8.8,172,89.1,1,0.5,3,1.6,35,18.1,61,31.6,153,79.3,89.1,2016-17
2017,P.S. 160 WALT DISNEY,1,291,305,11X160,417,49,67,68,58,53,54,68,0,0,0,0,0,0,0,179,42.9,238,57.1,10,2.4,254,60.9,134,32.1,13,3.1,6,1.4,107,25.7,20,4.8,312,74.8,43.9,2016-17
2017,P.S. 160 WALTER FRANCIS BISHOP,1,289,297,28Q160,676,47,99,110,91,109,118,102,0,0,0,0,0,0,0,303,44.8,373,55.2,95,14.1,362,53.6,134,19.8,79,11.7,6,0.9,144,21.3,44,6.5,544,80.5,60.4,2016-17
2017,P.S. 160 WILLIAM T. SAMPSON,1,325,308,20K160,1336,0,154,229,275,241,239,198,0,0,0,0,0,0,0,638,47.8,698,52.2,1142,85.5,8,0.6,133,10,5,0.4,48,3.6,156,11.7,884,66.2,738,55.2,71.3,2016-17
2017,P.S. 161 ARTHUR ASHE SCHOOL,1,317,314,28Q161,740,46,104,127,94,136,120,113,0,0,0,0,0,0,0,361,48.8,379,51.2,487,65.8,49,6.6,120,16.2,72,9.7,12,1.6,96,13,98,13.2,658,88.9,47.9,2016-17
2017,P.S. 161 JUAN PONCE DE LEON SCHOOL,1,290,301,07X161,509,52,80,86,81,75,72,63,0,0,0,0,0,0,0,231,45.4,278,54.6,3,0.6,110,21.6,386,75.8,3,0.6,7,1.4,138,27.1,95,18.7,479,94.1,86.4,2016-17
2017,P.S. 161 PEDRO ALBIZU CAMPOS,1,289,292,05M161,831,0,58,83,80,91,85,76,125,119,114,0,0,0,0,397,47.8,434,52.2,17,2,164,19.7,629,75.7,6,0.7,15,1.8,200,24.1,223,26.8,818,98.4,85.6,2016-17
2017,P.S. 161 THE CROWN,1,295,301,17K161,374,24,53,49,52,67,63,66,0,0,0,0,0,0,0,166,44.4,208,55.6,14,3.7,304,81.3,43,11.5,6,1.6,7,1.9,71,19,13,3.5,354,94.7,70.6,2016-17
2017,P.S. 162 JOHN GOLDEN,1,337,324,26Q162,702,18,100,101,119,108,128,128,0,0,0,0,0,0,0,339,48.3,363,51.7,481,68.5,14,2,81,11.5,11,1.6,115,16.4,101,14.4,96,13.7,433,61.7,25.5,2016-17
2017,P.S. 163 ALFRED E. SMITH,1,327,322,03M163,567,28,78,93,89,102,91,86,0,0,0,0,0,0,0,269,47.4,298,52.6,31,5.5,93,16.4,255,45,30,5.3,158,27.9,100,17.6,40,7.1,282,49.7,48.2,2016-17
2017,P.S. 163 ARTHUR A. SCHOMBURG,1,280,294,09X163,523,18,67,93,86,87,82,90,0,0,0,0,0,0,0,242,46.3,281,53.7,6,1.1,184,35.2,322,61.6,3,0.6,8,1.5,113,21.6,194,37.1,517,98.9,91.9,2016-17
2017,P.S. 163 BATH BEACH,1,318,312,20K163,611,0,50,54,60,57,71,68,89,90,72,0,0,0,0,288,47.1,323,52.9,168,27.5,7,1.1,207,33.9,4,0.7,225,36.8,127,20.8,119,19.5,486,79.5,63.5,2016-17
2017,P.S. 163 FLUSHING HEIGHTS,1,336,319,25Q163,681,18,127,113,109,108,103,103,0,0,0,0,0,0,0,310,45.5,371,54.5,564,82.8,13,1.9,87,12.8,6,0.9,11,1.6,94,13.8,324,47.6,555,81.5,45.7,2016-17
2017,P.S. 164 CAESAR RODNEY,1,320,316,20K164,658,50,153,89,107,96,96,67,0,0,0,0,0,0,0,326,49.5,332,50.5,251,38.1,9,1.4,296,45,15,2.3,87,13.2,126,19.1,118,17.9,436,66.3,79,2016-17
2017,P.S. 164 QUEENS VALLEY,1,314,319,25Q164,695,33,70,69,71,74,55,59,93,86,85,0,0,0,0,335,48.2,360,51.8,203,29.2,37,5.3,184,26.5,8,1.2,263,37.8,116,16.7,88,12.7,535,77,37,2016-17
2017,P.S. 165 EDITH K. BERGTRAUM,1,323,319,25Q165,758,51,113,115,112,124,141,102,0,0,0,0,0,0,0,382,50.4,376,49.6,412,54.4,90,11.9,144,19,14,1.8,98,12.9,176,23.2,83,10.9,553,73,50.4,2016-17
2017,P.S. 165 IDA POSNER,1,268,283,23K165,371,34,41,35,40,35,40,37,38,43,28,0,0,0,0,167,45,204,55,2,0.5,308,83,51,13.7,2,0.5,8,2.2,124,33.4,17,4.6,283,76.3,82,2016-17
2017,P.S. 165 ROBERT E. SIMON,1,296,303,03M165,731,35,65,93,83,85,105,98,49,60,58,0,0,0,0,357,48.8,374,51.2,34,4.7,100,13.7,468,64,14,1.9,115,15.7,156,21.3,105,14.4,549,75.1,64.7,2016-17
2017,P.S. 166 HENRY GRADSTEIN,1,324,328,30Q166,1159,35,160,161,176,205,216,206,0,0,0,0,0,0,0,583,50.3,576,49.7,320,27.6,49,4.2,513,44.3,27,2.3,250,21.6,115,9.9,188,16.2,807,69.6,52.8,2016-17
2017,P.S. 169 BAY TERRACE,1,319,315,25Q169,439,35,66,69,60,73,70,66,0,0,0,0,0,0,0,224,51,215,49,149,33.9,22,5,93,21.2,6,1.4,169,38.5,80,18.2,25,5.7,153,34.9,20.9,2016-17
2017,P.S. 169 SUNSET PARK,1,308,298,15K169,1600,0,229,237,252,274,329,279,0,0,0,0,0,0,0,788,49.3,812,50.7,905,56.6,20,1.3,601,37.6,7,0.4,67,4.2,263,16.4,768,48,1110,69.4,78.6,2016-17
2017,P.S. 171 PATRICK HENRY,1,330,323,04M171,742,34,65,79,62,63,69,89,94,92,95,0,0,0,0,391,52.7,351,47.3,46,6.2,195,26.3,458,61.7,17,2.3,26,3.5,163,22,18,2.4,473,63.7,73.8,2016-17
2017,P.S. 171 PETER G. VAN ALST,1,283,288,30Q171,484,40,61,73,64,91,84,71,0,0,0,0,0,0,0,227,46.9,257,53.1,97,20,131,27.1,227,46.9,9,1.9,20,4.1,109,22.5,102,21.1,457,94.4,72.3,2016-17
2017,P.S. 172 BEACON SCHOOL OF EXCELLENCE,1,354,346,15K172,594,40,101,98,90,82,95,88,0,0,0,0,0,0,0,297,50,297,50,42,7.1,22,3.7,450,75.8,7,1.2,73,12.3,176,29.6,153,25.8,501,84.3,63.9,2016-17
2017,P.S. 173,1,302,300,06M173,548,62,71,77,74,81,89,94,0,0,0,0,0,0,0,262,47.8,286,52.2,18,3.3,10,1.8,508,92.7,2,0.4,10,1.8,94,17.2,93,17,477,87,69.2,2016-17
2017,P.S. 173 FRESH MEADOWS,1,334,328,26Q173,945,36,132,149,141,158,169,160,0,0,0,0,0,0,0,440,46.6,505,53.4,538,56.9,15,1.6,111,11.7,26,2.8,255,27,140,14.8,93,9.8,542,57.4,27.2,2016-17
2017,P.S. 174 WILLIAM SIDNEY MOUNT,1,324,323,28Q174,674,35,104,118,110,108,103,96,0,0,0,0,0,0,0,330,49,344,51,222,32.9,26,3.9,161,23.9,32,4.7,233,34.6,68,10.1,81,12,226,33.5,25.5,2016-17
2017,P.S. 175 CITY ISLAND,1,309,309,11X175,344,0,37,41,38,26,46,23,47,45,41,0,0,0,0,172,50,172,50,18,5.2,26,7.6,121,35.2,8,2.3,171,49.7,63,18.3,10,2.9,144,41.9,24.9,2016-17
2017,P.S. 175 HENRY H GARNET,1,291,290,05M175,311,26,36,47,42,58,56,46,0,0,0,0,0,0,0,153,49.2,158,50.8,12,3.9,183,58.8,103,33.1,3,1,10,3.2,77,24.8,47,15.1,306,98.4,85.3,2016-17
2017,P.S. 175 THE LYNN GROSS DISCOVERY SCHOOL,1,318,312,28Q175,786,47,152,131,120,120,105,111,0,0,0,0,0,0,0,363,46.2,423,53.8,164,20.9,10,1.3,93,11.8,13,1.7,506,64.4,110,14,67,8.5,452,57.5,31.2,2016-17
2017,P.S. 176 CAMBRIA HEIGHTS,1,318,328,29Q176,737,54,92,90,99,120,138,144,0,0,0,0,0,0,0,395,53.6,342,46.4,39,5.3,551,74.8,37,5,107,14.5,3,0.4,74,10,11,1.5,596,80.9,34.9,2016-17
